vat,rabat,cena_netto,ean,nazwa_towaru,ilosc,kategoria
8,None,6.93,5903246860498,EKO Pieprz cytrynowy czarny 50g,None,Przyprawy EKO\Mieszanki
8,None,7.81,5903246860481,EKO Pieprz cytrynowy Bia≥y 50g,None,Przyprawy EKO\Mieszanki
8,None,20.24,5903246860399,EKO Cynamon cejloÒski mielony 200g,None,Przyprawy EKO\Jednorodne
8,None,10.23,5903246860405,EKO Czarnuszka 200g,None,Przyprawy EKO\Jednorodne
8,None,16.83,5903246860412,EKO Imbir 200g,None,Przyprawy EKO\Jednorodne
8,None,12.87,5903246860382,EKO Kurkuma 200g,None,Przyprawy EKO\Jednorodne
8,None,7.81,5903246860436,EKO LiúÊ laurowy 50g,None,Przyprawy EKO\Jednorodne
0,None,8.58,5903246860788,Herbatka Rokitnikowa 100g,None,Herbatki\Owocowe
0,None,12.1,5903246860832,Susz Wigilijny EKO 200g,None,PRODUKTY åWI•TECZNE
0,None,2.64,5903246860863,Mniszek liúÊ EKO 25g,None,Zio≥a jednorodne
23,None,9.35,5902581617361,Herbata Czarna rozgrzewajπca EKO - w piramidkach 15x2g,None,Herbatki\Z GÛr Cejlonu
23,None,9.35,5902581617385,Herbata Czarna Waniliowa EKO 15x2g - w piramidkach,None,Herbatki\Z GÛr Cejlonu
23,None,8.25,5902581617507,Herbata Zielona relaksujπca EKO 15x2g - w piramidkach,None,Herbatki\Z GÛr Cejlonu
8,None,9.57,5903246861044,EKO Przyprawa do piernikÛw 60g,None,Przyprawy EKO\Mieszanki
8,None,9.57,5903246861075,Herbatka åwiπteczna EKO 120g,None,PRODUKTY åWI•TECZNE
8,None,3.08,5903246861211,Sianko Wigilijne z trawπ øubrÛwkπ (8-12g) EKO,None,PRODUKTY åWI•TECZNE
8,None,3.08,5903246861136,Eko Przyprawa do karpia 40g,None,Przyprawy EKO\Mieszanki
8,None,4.18,5903246861099,Eko Przyprawa do øurku i barszczu bia≥ego 50g,None,Przyprawy EKO\Mieszanki
8,None,3.52,5903246861112,Eko Przyprawa do indyka 50g,None,Przyprawy EKO\Mieszanki
8,None,5.5,5903246861129,Eko Przyprawa do kaczki 40g,None,Przyprawy EKO\Mieszanki
8,None,3.96,5903246861105,Eko Przyprawa z≥oty kurczak 60g,None,Przyprawy EKO\Mieszanki
8,None,2.75,5903246861037,Podl. prz. do karpia 40g,None,Przyprawy\Mieszanki
8,None,5.28,5903246861235,Podlaska przyprawa do kie≥basy 80g,None,Przyprawy\Mieszanki
8,None,3.3,5903246861020,Podlaska przyprawa do kaczki 40g,None,Przyprawy\Mieszanki
8,None,3.52,5903246860993,Podlaska przyprawa do øurku i barszczu bia≥ego 50g,None,Przyprawy\Mieszanki
8,None,3.41,5903246861013,Podlaska przyprawa do indyka 50g,None,Przyprawy\Mieszanki
8,None,2.86,5903246861006,Podlaska przyprawa z≥oty kurczak 60g,None,Przyprawy\Mieszanki
23,None,108.9,5903246861570,Skrzyneczka prezentowa - Dla Dziadka,None,Pozosta≥e produkty
23,None,108.9,5903246861563,Skrzyneczka prezentowa - Dla Babci,None,Pozosta≥e produkty
23,None,119.9,5903246861556,Skrzyneczka prezentowa - Rozgrzewajπca,None,PRODUKTY åWI•TECZNE
23,None,137.5,5903246861549,Skrzyneczka prezentowa - RÛøana,None,PRODUKTY åWI•TECZNE
23,None,108.9,5903246861532,Skrzyneczka prezentowa - åwiπteczna,None,PRODUKTY åWI•TECZNE
23,None,119.9,5903246861525,Skrzyneczka prezentowa - zio≥owa,None,PRODUKTY åWI•TECZNE
0,None,13.75,5903246860306,"Proszek owocowy ""Witaminka"" EKO 200g",None,Pozosta≥e produkty
0,None,7.37,5903246861228,Kapusta kiszona EKO 850g,None,Przetwory
8,None,18.37,5903246861518,Herbatka Malinowo-imbirowa EKO 25x3g,None,Herbatki\Owocowe
0,None,40.92,5903246864038,Borowik szlachetny - suszony ca≥y EKO 70g,None,Pozosta≥e produkty
23,None,5.17,5903246861051,Ocet jab≥kowy 5% EKO,None,Pozosta≥e produkty
0,None,4.18,5903246860702,Botwinka EKO - do zup 150g,None,Przetwory
0,None,8.03,5903246860979,EKO Majeranek,None,Przyprawy EKO\Jednorodne
8,None,6.38,5903246860108,Zio≥a do kπpieli przy hemoroidach 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,6.38,5903246860054,Zio≥a do higieny intymnej dla kobiet 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,7.92,5903246860047,Zio≥a do kπpieli przy bezsennoúci 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,6.38,5903246860085,Zio≥a do kπpieli przy reumatyzmie 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,9.35,5903246860092,Zio≥a do kπpieli WENUS 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,6.38,5903246860061,Zio≥a do kπpieli przy odchudzaniu 4x50g,None,Zio≥a do kπpieli\W saszetkach
8,None,9.46,5903246861495,Herbatka Dobry humor EKO 100g,None,Herbatki\Zio≥owe
8,None,4.84,5903246861488,Herbatka Na dzieÒ dobry EKO 50g,None,Herbatki\Zio≥owe
8,None,10.67,5903246861464,Herbatka z kurkumπ EKO 100g,None,Herbatki\Zio≥owe
8,None,6.82,5903246860986,Herbatka Witaminka EKO 25x2.5g,None,Herbatki\Owocowe
8,None,6.93,5903246860078,Zio≥a do kπpieli przy wypadaniu w≥osÛw 4x50g,None,Zio≥a do kπpieli\W saszetkach
0,None,7.15,5903246860641,Mus dla serduszka EKO 190g,None,Przetwory
8,None,9.68,5903246861631,Herbatka Owoce lasu EKO 25x2.5g,None,Herbatki\Owocowe
23,None,14.96,5903246862225,Proszek do pieczenia EKO 15x15g,None,Pozosta≥e produkty
0,None,8.69,5903246860542,Lipa kwiat EKO 25x2g,None,Herbatki\Zio≥owe
8,None,9.02,5903246862140,EKO Pieprz d≥ugi 50g,None,Przyprawy EKO\Jednorodne
8,None,3.52,5903246862126,Galangal EKO 30g,None,Przyprawy EKO\Jednorodne
8,None,7.04,5903246862133,Pieprz Kubeba EKO 30g,None,Przyprawy EKO\Jednorodne
0,None,7.37,5903246862164,EKO Hyzop 30g,None,Przyprawy EKO\Jednorodne
8,None,26.4,5903246861747,Body Line EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,25.3,5903246861761,Zdrowa Cera EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,24.2,5903246861679,Kurkuma + pieprz EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,31.9,5903246861716,Menopauza EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,24.2,5903246861686,Na Md≥oúci EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,28.6,5903246861778,Ashwagandha EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,28.6,5903246861723,Czosnek plus EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,29.7,5903246861709,Prostata EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,35.2,5903246861662,"Guz brzozy ""Chaga"" EKO 60 kapsu≥ek - Suplement diety",None,Suplementy diety w kapsu≥kach
8,None,30.8,5903246861693,Karczoch EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,27.5,5903246861754,Dla DiabetykÛw EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,31.9,5903246861730,OdpornoúÊ EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
23,None,14.63,5903246860856,SÛl wÍdzona zio≥ami 200g - m≥ynek,None,Przyprawy\Jednorodne
23,None,12.14,5903246861082,Uzupe≥niacz SÛl wÍdzona zio≥ami 400g,None,Przyprawy\Jednorodne
0,None,21.12,5903246860665,Herbatka Øurawinowa EKO 100g,None,Herbatki\Owocowe
8,None,40.7,5903246862492,Bio Power EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
0,None,5.39,5903246861655,WiÛrki kokosowe EKO 150g,None,Pozosta≥e produkty
8,None,33,5903246862416,Herbatka na patyku Oczyszczajπca EKO 8x2.5g,None,Herbatki\Na patyku
8,None,33,5903246862430,Herbatka na patyku Dzikie zio≥a EKO 8x2.9g,None,Herbatki\Na patyku
8,None,33,5903246862454,Herbatka na patyku MiÍtowe orzeüwienie EKO 8x3g,None,Herbatki\Na patyku
8,None,39.6,5903246862409,Herbatka na patyku Rozgrzewajπca EKO 8 szt.,None,Herbatki\Na patyku
8,None,33,5903246862423,Herbatka na patyku Zio≥owy ogrÛd EKO 8x2.4g,None,Herbatki\Na patyku
8,None,29.7,5903246862478,Dzika rÛøa owoc EKO 60 kapsu≥ek - Suplement diety,None,Suplementy diety w kapsu≥kach
8,None,10.12,5903246862522,Herbatka RÛøana EKO 100g,None,Herbatki\Owocowe
8,None,4.62,5903246862003,Herbatka FITNESS EKO 25x2g,None,Herbatki\Zio≥owe
8,None,33,5903246862560,Herbatka na patyku £πka motyli EKO 8x4.5g,None,Herbatki\Na patyku
8,None,33,5903246862577,Herbatka na patyku Dziki las EKO 8x4.4g,None,Herbatki\Na patyku
8,None,33,5903246862584,Herbatka na patyku Gojnik i Czystek EKO 8x4.9g,None,Herbatki\Na patyku
0,None,4.95,5903246862539,Dynia marynowana EKO 510g,None,Przetwory
0,None,4.4,5903246862515,Cebula marynowana eko 460g,None,Przetwory
8,None,6.6,5903246861976,Herbatka dla dzieci Krasnoludek EKO 25x2g,None,Herbatki\Owocowe
0,None,5.5,5903246862010,G≥Ûg owoc EKO 25x2g,None,Herbatki\Owocowe
8,None,6.71,5903246862027,Herbatka Bio energia EKO 25x2g,None,Herbatki\Owocowe
0,None,3.96,5903246862348,Czosnek marynowany z paprykπ EKO 190g,None,Przetwory
0,None,3.96,5903246862355,Czosnek marynowany z prowansalskπ EKO 190g,None,Przetwory
0,None,6.05,5903246862362,Przecier z owocÛw rÛøy EKO 200g,None,Przetwory
0,None,6.49,5903246862379,Mus rÛøano-dyniowy EKO 200g,None,Przetwory
0,None,5.61,5903246862393,Pasta warzywna z kalarepπ EKO 180g,None,Przetwory
0,None,5.28,5903246862386,Pasta warzywna z paprykπ EKO 200g,None,Przetwory
0,None,4.07,5903246861433,Grindelia ziele EKO,None,Zio≥a jednorodne
0,None,5.72,5903246862157,Dziurawiec ziele EKO 25x2g,None,Herbatki\Zio≥owe
23,None,9.35,5903246861884,H. Bia≥a EKO 25x1.5g,None,Herbatki\Z GÛr Cejlonu
8,None,6.05,5903246862744,LiúÊ laurowy 70g,None,Przyprawy\Jednorodne
8,None,6.16,5903246862065,Herbatka Jab≥kowo-miÍtowa EKO 25x2.5g,None,Herbatki\Owocowe
0,None,10.34,5903246862645,Olej Czosnek Pomidor Bazylia EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
0,None,10.34,5903246862638,Olej Czosnek EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
8,None,33,5903246862775,Herbatka na patyku Trawienie EKO 8x3.25g,None,Herbatki\Na patyku
8,None,26.4,5903246862553,Kolekcja herbatek Zio≥owych EKO - 90 saszetek,None,PRODUKTY åWI•TECZNE
8,None,35.2,5903246862690,Kolekcja herbatek Premium EKO - 90 saszetek,None,PRODUKTY åWI•TECZNE
0,None,4.95,5903246862812,Wrotycz kwiat 50g,None,Zio≥a jednorodne
0,None,10.34,5903246862669,Olej Trawa cytrynowa Bazylia EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
0,None,10.34,5903246862614,Olej Bazylia EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
0,None,10.34,5903246862621,Olej Czosnek Bazylia EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
0,None,10.34,5903246862652,Olej Pomidor Ostra papryka Bazylia EKO 0.25l,None,Oleje t≥oczone na zimno\Oleje smakowe
8,None,5.83,5903246861891,Herbatka Krzemionkowa EKO 25x2g,None,Herbatki\Zio≥owe
0,None,8.58,5903246862768,Olej z nasion kozieradki 0.1l,None,Oleje t≥oczone na zimno
8,None,5.83,5903246862232,Herbatka Przeciwreumatyczna LUMBAGO EKO 25x2g,None,Herbatki\Zio≥owe
8,None,5.83,5903246861907,Herbatka Polecana przy trπdziku EKO 25x2g,None,Herbatki\Zio≥owe
0,None,6.49,5903246860375,Herbatka Eukaliptusowa 25x2g,None,Herbatki\Zio≥owe
8,None,5.83,5903246861969,Herbatka Trzustkowa EKO 25x2g,None,Herbatki\Zio≥owe
8,None,5.94,5903246861952,Herbatka Jelitowa EKO 25x2g,None,Herbatki\Zio≥owe
8,None,5.83,5903246862058,Herbatka Dla PaÒ EKO 25x2g,None,Herbatki\Zio≥owe
8,None,6.49,5903246862096,Herbatka Polecana przy alergii EKO 25x2g,None,Herbatki\Zio≥owe
0,None,4.95,5903246862782,Nasturcja ziele EKO 50g,None,Zio≥a jednorodne
0,None,4.95,5903246862836,Eleuterokok korzeÒ 50g,None,Zio≥a jednorodne
0,None,3.85,5903246862805,Pio≥un ziele 50g,None,Zio≥a jednorodne
0,None,7.81,5903246862829,DereÒ owoc 100g,None,Herbatki\Owocowe
8,None,12.32,5903246862751,Szafran EKO 0.5g,None,Przyprawy EKO\Jednorodne
8,None,16.37,5903246860320,Herbatka Jagodowa EKO 25x3g,None,Herbatki\Owocowe
0,None,4.07,5903246862799,Bratek ziele EKO 50g,None,Zio≥a jednorodne
0,None,8.25,5903246863000,Mπka z perzu EKO 250g,None,Pozosta≥e produkty
0,None,5.72,5903246863031,Pomidory mielone 50g,None,Przyprawy\Jednorodne
8,None,3.3,5903246863055,Przyprawa pomidorowo paprykowa 50g,None,Przyprawy\Mieszanki
8,None,3.74,5903246863048,Przyprawa do kuchni w≥oskiej 40g,None,Przyprawy\Mieszanki
0,None,3.52,5903246863062,KocimiÍtka ziele EKO 25g,None,Zio≥a jednorodne
8,None,5.72,5903246861945,Herbatka Na chrypkÍ EKO 25x2g,None,Herbatki\Zio≥owe
8,None,24,None,luz przyprawa do kie≥basy,None,Przyprawy EKO\Mieszanki
8,None,22,5903246862300,Herbatka Malinowa EKO 25x3g,None,Herbatki\Owocowe
0,None,5.39,5903246862256,G≥Ûg kwiat EKO 25x2g,None,Herbatki\Zio≥owe
0,None,7.04,5903246860337,Bez czarny owoc EKO 25x2g,None,Herbatki\Owocowe
0,None,8.36,5903246863079,OgÛrki konserwowe EKO 890g,None,Przetwory
0,None,4.62,5903246863086,OgÛrki konserwowe EKO 410g,None,Przetwory
8,None,6.6,5903246860368,Herbatka Mi≥orzÍbowa 25x2g,None,Herbatki\Zio≥owe
8,None,11.11,5903246862072,Herbatka Malinowa kresowa EKO 25x2g,None,Herbatki\Owocowe
8,None,7.66,5903246862102,Herbatka  DereniÛwka EKO 25x3g,None,Herbatki\Owocowe
8,None,7.15,5903246863024,Herbatka DereniÛwka EKO 100g,None,Herbatki\Owocowe
8,None,9.02,5903246862119,Herbatka z owocÛw borÛwki amerykaÒskiej EKO 25x3g,None,Herbatki\Owocowe
8,None,12.1,5903246863260,Herbatka na patyku Dzikie zio≥a EKO 2 szt.,None,UPOMINKI OKOLICZNOåCIOWE
8,None,12.1,5903246863239,Herbatka na patyku Oczyszczajπca EKO 2 szt.,None,Herbatki\Na patyku
8,None,9.13,5903246863222,Herbatka na patyku Relaks EKO 2x2.3g,None,Herbatki\Na patyku
8,None,12.65,5903246863253,Herbatka na patyku Rozgrzewajπca EKO 2 szt.,None,UPOMINKI OKOLICZNOåCIOWE
8,None,12.1,5903246863215,Herbatka na patyku Zio≥owy ogrÛd EKO 2 szt.,None,Herbatki\Na patyku
8,None,22.55,5903246862904,Olej z ostropestu plamistego EKO 0.25l - suplement diety,None,Oleje t≥oczone na zimno
8,None,8.8,5903246863611,Herbatka z korzeniem mniszka EKO 25x3g,None,Herbatki\Zio≥owe
8,None,9.79,5903246863864,Herbatka z korzeniem mniszka EKO 100g,None,Herbatki\Zio≥owe
8,None,6.38,5903246863871,Herbatka z werbenπ cytrynowπ EKO 50g,None,Herbatki\Zio≥owe
8,None,6.38,5903246863628,Herbatka Rumiankowo-imbirowa EKO 25x1g,None,Herbatki\Zio≥owe
8,None,6.38,5903246862249,Herbatka Polecana przy odtruwaniu EKO 25x2g,None,Herbatki\Zio≥owe
8,None,26.29,5903246863994,NiezbÍdnik úwiπteczny,None,PRODUKTY åWI•TECZNE
8,None,5.5,5903246863840,Herbatka OdpornoúÊ EKO 25x2g,None,Herbatki\Zio≥owe
0,None,9.79,5903246863901,Øywokost korzeÒ EKO 250g,None,Zio≥a jednorodne
8,None,9.68,5903246864052,Eko Kardamon czarny 40g,None,Przyprawy EKO\Jednorodne
8,None,33,5903246863932,Herbatka na patyku Rumiankowe Pola EKO 8x3.12g,None,Herbatki\Na patyku
8,None,15.18,5903246863857,Herbatka Oczyszczanie EKO 200g - Suplement diety,None,Herbatki\Zio≥owe
0,None,15.18,5903246864045,Podgrzybek - suszony ca≥y EKO 50g,None,Pozosta≥e produkty
8,None,33,5903246863925,Herbatki na patyku Dwie KrÛlowe 8x6.3g,None,Herbatki\Na patyku
0,None,4.73,5903246863123,Acmella ziele EKO 50g,None,Zio≥a jednorodne
8,None,63.8,5903246864182,åwiπteczny Zestaw z Borowikiem Szlachetnym,None,PRODUKTY åWI•TECZNE
0,None,11.55,5903246864137,Podgrzybek - suszony krojony EKO 40g,None,Pozosta≥e produkty
0,None,6.71,5903246863987,Fenku≥ kiszony EKO 450g,None,Przetwory
8,None,12.98,5903246862928,Olej z ostropestu plamistego EKO 0.1 l,None,Oleje t≥oczone na zimno\Oleje - suplementy diety
8,None,5.06,5903246864076,Herbatka Zdrowe tÍtnice EKO 50g (miaødøyca),None,Herbatki\Zio≥owe
8,None,4.51,5903246864199,Herbatka dla kobiet w ciπøy EKO 40g,None,Herbatki\Zio≥owe
0,None,8.03,5903246860344,Guz brzozy EKO 25x2g,None,Herbatki\Zio≥owe
0,None,4.18,5903246864472,Czyúciec leúny ziele EKO 20g,None,Herbatki\Zio≥owe
8,None,6.38,5903246864205,Herbatka dla kobiet w ciπøy EKO 25x2g,None,Herbatki\Zio≥owe
8,None,14.08,5903246864526,Herbatka na patyku Love tea EKO 2x3.5g,None,UPOMINKI OKOLICZNOåCIOWE
0,None,3.96,5903246864144,Lawenda kwiat 50g,None,Zio≥a jednorodne
8,None,29.04,5903246863277,Kolekcja herbatek zodiakalnych Astro tea EKO 90szt.,None,Herbatki\Herbatki Premium
8,None,8.47,5903246864496,Herbatka Sokoli wzrok EKO 50g,None,Herbatki\Zio≥owe
8,None,4.84,5903246864502,Herbatka na tarczycÍ EKO 50g,None,Herbatki\Zio≥owe
8,None,5.94,5903246864519,Herbatka na tarczycÍ EKO 25x2g,None,Herbatki\Zio≥owe
8,None,4.62,5903246863956,Herbatka Globus EKO 50g,None,Herbatki\Zio≥owe
8,None,5.83,5903246864410,Herbatka Zgagoherbs EKO 25x2g,None,Herbatki\Zio≥owe
8,None,5.06,5903246864403,Herbatka Zgagoherbs EKO 50g,None,Herbatki\Zio≥owe
8,None,6.38,5903246864366,Herbatka Zdrowe tÍtnice EKO 25x2g (miaødøyca),None,Herbatki\Zio≥owe
8,None,3.41,5903246864663,Przyprawa szczypiorkowo-pomidorowa 20g,None,Przyprawy\Mieszanki
8,None,3.3,5903246864670,Szczypiorkowa posypka 10g,None,Przyprawy\Mieszanki
8,None,6.16,5903246864564,Herbatka Tymiankowa EKO 80g,None,Herbatki\Herbatki Premium
8,None,6.16,5903246864571,Herbatka Rozmarynowa EKO 80g,None,Herbatki\Herbatki Premium
8,None,15.62,5903246864588,Herbatka Powiew Wschodu z Szafranem EKO 80g,None,Herbatki\Herbatki Premium
8,None,5.72,5903246864595,Herbatka Romeo i Julia EKO 40g (2x20g),None,UPOMINKI OKOLICZNOåCIOWE
8,None,5.28,5903246864069,Herbatka OdpornoúÊ EKO 50g,None,Herbatki\Zio≥owe
0,None,4.07,5903246864984,Lukrecja korzeÒ 50g,None,Zio≥a jednorodne
8,None,5.28,5903246864151,Herbatka krπøenie EKO 50g,None,Herbatki\Zio≥owe
8,None,5.83,5903246864359,Herbatka krπøenie EKO 25x2g,None,Herbatki\Zio≥owe
8,None,5.72,5903246864908,Kadzide≥ko odkaøajπce 300g,None,Pozosta≥e produkty
0,None,8.91,5903246864120,Kapusta kiszona z jarmuøem EKO 800g,None,Przetwory
0,None,16.72,5903246865004,Lukrecja korzeÒ 300g,None,Zio≥a jednorodne
0,None,9.9,5903246864892,Proszek z jarmuøu EKO 180g,None,Pozosta≥e produkty
8,None,33,5903246864878,Herbatki na patyku Tymianek EKO 8x4.35g,None,Herbatki\Na patyku
8,None,9.13,5903246864861,Herbatka na patyku Tymianek EKO 2x4.35g,None,Herbatki\Na patyku
8,None,33,5903246864854,Herbatki na patyku Melisa EKO 8x4.85g,None,Herbatki\Na patyku
8,None,33,5903246864830,Herbatki na patyku MiÍta EKO 8x4.1g,None,Herbatki\Na patyku
8,None,9.13,5903246864823,Herbatka na patyku MiÍta EKO 2x4.1g,None,Herbatki\Na patyku
8,None,33,5903246864816,Herbatki na patyku Sza≥wia EKO 8x4.95g,None,Herbatki\Na patyku
8,None,9.13,5903246864809,Herbatka na patyku Sza≥wia EKO 2x4.95g,None,Herbatki\Na patyku
8,None,33,5903246864793,Herbatki na patyku Oregano EKO 8x4.6g,None,Herbatki\Na patyku
8,None,9.13,5903246864786,Herbatka na patyku Oregano EKO 2x4.6g,None,Herbatki\Na patyku
8,None,33,5903246864779,Herbatki na patyku Nagietek EKO 8x6.4g,None,Herbatki\Na patyku
8,None,9.13,5903246864762,Herbatka na patyku Nagietek EKO 2x6.4g,None,Herbatki\Na patyku
8,None,33,5903246864755,Herbatki na patyku Rumianek EKO 8x2.35g,None,Herbatki\Na patyku
8,None,9.13,5903246864748,Herbatka na patyku Rumianek EKO 2x2.35g,None,Herbatki\Na patyku
8,None,6.38,5903246864717,Herbatka Wiosenna EKO 50g,None,Herbatki\Zio≥owe
0,None,11.55,5903246865080,ØeÒ-szeÒ korzeÒ 20g,None,Zio≥a jednorodne
0,None,3.74,5903246865011,Prawoúlaz korzeÒ EKO 50g,None,Zio≥a jednorodne
0,None,4.84,5903246865097,Pπczki brzozy EKO 50g,None,Zio≥a jednorodne
8,None,16.5,5903246865042,Suplement diety - Lukrecja korzeÒ EKO 60 kapsu≥ek,None,Suplementy diety w kapsu≥kach
8,None,5.28,5903246865172,Herbatka na dobranoc EKO 50g,None,Herbatki\Zio≥owe
0,None,6.38,5903246865073,Mus dyniowo-jab≥kowy EKO 200g,None,Przetwory
8,None,8.25,5903246865257,£yøka smakÛw EKO 150g,None,Przyprawy EKO\Mieszanki
8,None,10.45,5903246865370,Cukier chabrowy EKO 150g,None,Pozosta≥e produkty
8,None,17.71,5903246865363,Cukier cytrynowy EKO 15x15g,None,Pozosta≥e produkty
8,None,26.84,5903246865295,Cukier z waniliπ EKO 15x15g,None,Pozosta≥e produkty
8,None,7.04,5903246865301,Herbatka Zio≥owy Zakπtek EKO 80g,None,Herbatki\Herbatki Premium
0,None,4.51,5903246865387,JÍczmieÒ m≥ody mielony EKO 90g,None,Zio≥a jednorodne
8,None,6.71,5903246865349,Porcja smakÛw EKO 120g - (15szt),None,Przyprawy EKO\Mieszanki
8,None,8.47,5903246865240,Herbatka dla dziadzia EKO 100g,None,Herbatki\Herbatki z ogrodu botanicznego
8,None,8.47,5903246865233,Herbatka dla Mamy EKO 80g,None,Herbatki\Herbatki z ogrodu botanicznego
8,None,8.47,5903246865226,Herbatka dla Taty EKO 100g,None,Herbatki\Herbatki z ogrodu botanicznego
8,None,8.47,5903246865219,Herbatka dla Babci EKO 80g,None,Herbatki\Herbatki z ogrodu botanicznego
0,None,9.9,5903246865462,Herbata Rooibos EKO 100g,None,Herbatki\Z GÛr Cejlonu
0,None,7.7,5903246865486,Herbatka Rooibos EKO 25x1.5g,None,Herbatki\Z GÛr Cejlonu
0,None,4.07,5903246865424,Chmiel szyszki EKO 20g,None,Zio≥a jednorodne
0,None,10.56,5903246865509,Herbatka Honeybush EKO 25x1.5g,None,Herbatki\Zio≥owe
8,None,55,5903246865547,Twoja kuracja zio≥owa - Datoks,None,Pozosta≥e produkty
8,None,42.9,5903246865561,Twoja kuracja zio≥owa - PiÍkno,None,Pozosta≥e produkty
8,None,59.95,5903246865585,Twoja kuracja zio≥owa - Relaks,None,Pozosta≥e produkty
8,None,48.95,5903246865554,Twoja kuracja zio≥owa - Sen,None,Pozosta≥e produkty
8,None,56.1,5903246865578,Twoja kuracja zio≥owa - Wzmocnienie,None,Pozosta≥e produkty
0,None,4.07,5903246865660,Kokorycz ziele EKO 25g,None,Zio≥a jednorodne
8,None,7.59,5903246865752,EKO Anyø gwiazdkowy 30g,None,Przyprawy EKO\Jednorodne
8,None,10.78,5903246865592,Ekologiczne z≥ote mleko 100g,None,Przyprawy EKO\Mieszanki
8,None,7.92,5903246865769,Herbatka Zdrowe p≥uca EKO 25x2g - Suplement diety,None,Herbatki\Zio≥owe
8,None,6.38,5903246865851,Herbatka Zdrowe p≥uca EKO 50g - Suplement diety,None,Herbatki\Zio≥owe
0,None,3.3,5903246866278,Karbieniec ziele EKO 25g,None,Zio≥a jednorodne
0,None,13.09,5903246866254,PiÍciornik bia≥y k≥πcze EKO 100g,None,Zio≥a jednorodne
0,None,2.75,5903246866261,RzepieÒ ziele EKO 25g,None,Zio≥a jednorodne
8,None,13.42,5903246866438,Eko Pieprz cayenne 60g,None,Przyprawy EKO\Jednorodne
8,None,9.35,5903246864687,Herbatka Sokoli wzrok EKO 25x2g,None,Herbatki\Zio≥owe
0,None,6.38,5903246866247,Paprykarz warzywny z fenku≥em EKO 200 g,None,Przetwory
